Health Care Authority (HCA),,,,,,,,,
Physician-Related Services/ Professional and Emergent Oral Healthcare Services,,,,,,,,,
"Effective July 1, 2011",,,,,,,,,
  Update 9/15/2011,,,,,,,,,
Link to Legend,,,,,,,,,
Code Status Indicator,Code,Mod,"July 1, 2011 NFS Max Allowable","July 1, 2011 FS Max allowable ",PA Required,Global Days,Assist at Surgery,Comments,
,30430,  ,#,#,,090,Y,,
,30435,  ,#,#,,090,Y,,
,30450,  ,#,#,,090,Y,,
,30460,  ,450.91,450.91,,090,Y,,
,30462,  ,920.75,920.75,,090,Y,,
,30465,  ,582.56,582.56,,090,N,,
,30520,  ,365.96,365.96,,090,N,,
,30540,  ,403.61,403.61,,090,Y,,
,30545,  ,516.94,516.94,,090,Y,,
,30560,  ,160.84,82.53,,010,N,,
,30580,  ,372.81,294.90,,090,N,,
,30600,  ,340.40,257.06,,090,N,,
,30620,  ,368.18,368.18,,090,N,,
,30630,  ,371.00,371.00,,090,N,,
,30801,  ,134.67,80.12,,010,N,,
,30802,  ,172.31,112.53,,010,N,,
,30901,  ,56.77,33.62,,000,N,,
,30903,  ,117.16,47.71,,000,N,,
,30905,  ,145.14,60.59,,000,N,,
,30906,  ,164.46,79.71,,000,N,,
,30915,  ,342.41,342.41,,090,N,,
,30920,  ,493.79,493.79,,090,N,,
,30930,  ,72.87,72.87,,010,N,,
,30999,  ,B.R.,B.R.,,090,N,,
,31000,  ,106.89,62.20,,010,N,,
,31002,  ,119.17,119.17,,010,N,,
,31020,  ,286.25,210.56,,090,N,,
,31030,  ,408.84,308.39,,090,N,,
,31032,  ,338.39,338.39,,090,N,,
,31040,  ,443.06,443.06,,090,N,,
,31050,  ,289.87,289.87,,090,N,,
,31051,  ,382.27,382.27,,090,N,,
,31070,  ,260.08,260.08,,090,N,,
,31075,  ,464.80,464.80,,090,Y,,
,31080,  ,604.91,604.91,,090,Y,,
,31081,  ,804.80,804.80,,090,Y,,
,31084,  ,692.87,692.87,,090,Y,,
,31085,  ,776.62,776.62,,090,Y,,
,31086,  ,665.10,665.10,,090,Y,,
,31087,  ,646.17,646.17,,090,Y,,
,31090,  ,602.89,602.89,,090,N,,
,31200,  ,324.29,324.29,,090,N,,
,31201,  ,434.81,434.81,,090,N,,
,31205,  ,518.95,518.95,,090,Y,,
,31225,  ,"1,101.11","1,101.11",,090,Y,,
,31230,  ,"1,228.33","1,228.33",,090,Y,,
,31231,  ,114.14,45.90,,000,N,,
,31233,  ,158.62,82.33,,000,N,,
,31235,  ,179.56,97.03,,000,N,,
,31237,  ,194.25,108.90,,000,N,,
,31238,  ,199.69,118.36,,000,N,,
,31239,  ,400.18,400.18,,010,N,,
,31240,  ,96.83,96.83,,000,N,,
,31254,  ,164.86,164.86,,000,N,,
,31255,  ,241.56,241.56,,000,N,,
,31256,  ,119.37,119.37,,000,N,,
,31267,  ,191.44,191.44,,000,N,,
,31276,  ,304.57,304.57,,000,N,,
,31287,  ,140.10,140.10,,000,N,,
,31288,  ,162.65,162.65,,000,N,,
,31290,  ,693.68,693.68,,010,N,,
,31291,  ,733.94,733.94,,010,N,,
,31292,  ,598.26,598.26,,010,N,,
,31293,  ,651.61,651.61,,010,N,,
,31294,  ,746.42,746.42,,010,N,,
,31295,,#,#,,000,Y,,
,31296,,#,#,,000,Y,,
,31297,,#,#,,000,N,,
,31299,  ,B.R.,B.R.,,090,N,,
,31300,  ,752.06,752.06,,090,Y,,
,31320,  ,389.92,389.92,,090,N,,
,31360,  ,"1,220.48","1,220.48",,090,Y,,
,31365,  ,"1,513.78","1,513.78",,090,Y,,
,31367,  ,"1,304.42","1,304.42",,090,Y,,
,31368,  ,"1,448.76","1,448.76",,090,Y,,
,31370,  ,"1,226.72","1,226.72",,090,Y,,
,31375,  ,"1,163.11","1,163.11",,090,Y,,
,31380,  ,"1,145.80","1,145.80",,090,Y,,
,31382,  ,"1,256.72","1,256.72",,090,Y,,
,31390,  ,"1,681.86","1,681.86",,090,Y,,
,31395,  ,"1,778.49","1,778.49",,090,Y,,
,31400,  ,597.06,597.06,,090,Y,,
,31420,  ,498.02,498.02,,090,Y,,
,31500,  ,64.42,64.42,,000,N,,
,31502,  ,20.94,20.94,,000,N,,
,31505,  ,49.72,29.19,,000,N,,
,31510,  ,126.22,72.47,,000,N,,
,31511,  ,125.81,76.49,,000,N,,
,31512,  ,124.81,78.51,,000,N,,
,31513,  ,79.71,79.71,,000,N,,
,31515,  ,124.60,65.62,,000,N,,
,31520,  ,93.81,93.81,,000,N,,
,31525,  ,149.97,96.02,,000,N,,
,31526,  ,95.42,95.42,,000,N,,
,31527,  ,117.36,117.36,,000,N,,
,31528,  ,87.36,87.36,,000,N,,
,31529,  ,97.83,97.83,,000,N,,
,31530,  ,119.57,119.57,,000,N,,
,31531,  ,128.63,128.63,,000,N,,
,31535,  ,114.74,114.74,,000,N,,
,31536,  ,128.03,128.03,,000,N,,
,31540,  ,146.95,146.95,,000,N,,
,31541,  ,160.64,160.64,,000,N,,
,31545,  ,219.62,219.62,,000,N,,
,31546,  ,332.55,332.55,,000,N,,
,31560,  ,190.23,190.23,,000,N,,
,31561,  ,207.94,207.94,,000,N,,
,31570,  ,205.33,138.29,,000,N,,
,31571,  ,151.38,151.38,,000,N,,
,31575,  ,68.84,45.70,,000,N,,
,31576,  ,134.87,74.48,,000,N,,
,31577,  ,145.14,89.58,,000,N,,
,31578,  ,168.49,103.07,,000,N,,
,31579,  ,128.83,84.95,,000,N,,
,31580,  ,724.48,724.48,,090,Y,,
,31582,  ,"1,136.54","1,136.54",,090,N,,
,31584,  ,900.62,900.62,,090,Y,,
,31587,  ,594.24,594.24,,090,Y,,
,31588,  ,680.39,680.39,,090,Y,,
,31590,  ,534.05,534.05,,090,Y,,
,31595,  ,456.95,456.95,,090,Y,,
,31599,  ,B.R.,B.R.,,090,N,,
,31600,  ,235.52,235.52,,000,N,,
,31601,  ,156.61,156.61,,000,Y,,
,31603,  ,132.86,132.86,,000,N,,
,31605,  ,108.10,108.10,,000,N,,
,31610,  ,423.33,423.33,,090,N,,
,31611,  ,320.87,320.87,,090,Y,,
,31612,  ,48.31,28.38,,000,N,,
,31613,  ,267.33,267.33,,090,N,,
,31614,  ,446.28,446.28,,090,N,,
,31615,  ,108.90,76.70,,000,N,,
,31620,  ,167.28,40.26,,000,N,,
,31622,  ,187.41,86.76,,000,N,,
,31623,  ,201.70,86.96,,000,N,,
,31624,  ,188.22,87.36,,000,N,,
,31625,  ,202.11,101.05,,000,N,,
,31626,,265.11,124.40,,000,N,,
,31627,,768.56,60.79,,000,N,,
,31628,  ,236.93,112.53,,000,N,,
,31629,  ,369.59,121.18,,000,N,,
,31630,  ,120.78,120.78,,000,N,,
,31631,  ,137.49,137.49,,000,N,,
,31632,  ,42.47,29.19,,000,N,,
,31633,  ,51.94,37.44,,000,N,,
,31634,,"1,089.23",122.19,,000,Y,,
,31635,  ,206.94,112.33,,000,N,,
,31636,  ,133.26,133.26,,000,N,,
,31637,  ,45.90,45.90,,000,N,,
,31638,  ,152.38,152.38,,000,N,,
,31640,  ,153.79,153.79,,000,N,,
,31641,  ,153.59,153.59,,000,N,,
,31643,  ,104.07,104.07,,000,N,,
,31645,  ,180.97,95.21,,000,N,,
,31646,  ,165.07,82.73,,000,N,,
,31656,  ,184.39,65.42,,000,N,,
,31715,  ,31.81,31.81,,000,N,,
,31717,  ,171.31,65.42,,000,N,,
,31720,  ,30.60,30.60,,000,N,,
,31725,  ,56.16,56.16,,000,N,,
,31730,  ,613.16,87.77,,000,N,,
,31750,  ,811.64,811.64,,090,Y,,
,31755,  ,"1,029.25","1,029.25",,090,Y,,
,31760,  ,822.91,822.91,,090,Y,,
,31766,  ,"1,064.27","1,064.27",,090,Y,,
,31770,  ,796.95,796.95,,090,Y,,
,31775,  ,815.27,815.27,,090,Y,,
,31780,  ,713.21,713.21,,090,Y,,
,31781,  ,843.04,843.04,,090,Y,,
,31785,  ,645.37,645.37,,090,Y,,
,31786,  ,874.65,874.65,,090,Y,,
,31800,  ,417.29,417.29,,090,N,,
,31805,  ,488.76,488.76,,090,Y,,
,31820,  ,258.47,196.07,,090,N,,
,31825,  ,359.12,288.26,,090,N,,
,31830,  ,260.88,203.92,PA,090,N,,
,31899,  ,B.R.,B.R.,,090,N,,
,32035,  ,428.77,428.77,,090,Y,,
,32036,  ,462.59,462.59,,090,Y,,
,32095,  ,377.03,377.03,,090,Y,,
,32100,  ,572.70,572.70,,090,Y,,
,32110,  ,869.82,869.82,,090,Y,,
,32120,  ,522.78,522.78,,090,Y,,
,32124,  ,554.58,554.58,,090,Y,,
,32140,  ,591.22,591.22,,090,Y,,
,32141,  ,911.49,911.49,,090,Y,,
,32150,  ,597.46,597.46,,090,Y,,
,32151,  ,604.50,604.50,,090,Y,,
,32160,  ,463.19,463.19,,090,Y,,
,32200,  ,676.17,676.17,,090,Y,,
,32201,  ,556.39,120.78,,000,N,,
,32215,  ,478.89,478.89,,090,Y,,
,32220,  ,953.36,953.36,,090,Y,,
,32225,  ,595.85,595.85,,090,Y,,
,32310,  ,548.34,548.34,,090,Y,,
,32320,  ,956.78,956.78,,090,Y,,
,32400,  ,89.38,52.74,,000,N,,
,32402,  ,338.59,338.59,,090,Y,,
,32405,  ,58.58,58.38,,000,N,,
,32420,  ,65.83,65.83,,000,N,,
,32421,,92.80,45.70,,000,N,,
,32422,,117.36,73.68,,000,N,,
,32440,  ,943.90,943.90,,090,Y,,
,32442,  ,"1,676.83","1,676.83",,090,Y,,
,32445,  ,"2,086.68","2,086.68",,090,Y,,
,32480,  ,892.77,892.77,,090,Y,,
,32482,  ,954.56,954.56,,090,Y,,
,32484,  ,864.99,864.99,,090,Y,,
,32486,  ,"1,408.29","1,408.29",,090,Y,,
,32488,  ,"1,429.63","1,429.63",,090,Y,,
,32491,  ,890.55,890.55,,090,Y,,
,32500,  ,865.99,865.99,,090,Y,,
,32501,  ,147.96,147.96,,000,Y,,
,32503,  ,"1,087.42","1,087.42",,090,Y,,
,32504,  ,"1,236.18","1,236.18",,090,Y,,
,32540,  ,"1,026.83","1,026.83",,090,Y,,
,32550,,477.48,134.87,,000,N,,
,32551,,102.26,102.26,,000,N,,
,32552,,110.31,96.62,,010,N,,
,32553,,369.79,122.19,,000,Y,,
,32560,,156.01,49.32,,000,N,,
,32561,,56.77,42.47,,000,Y,,
,32562,,50.73,38.25,,000,Y,,
,32601,  ,185.40,185.40,,000,N,,
,32602,  ,200.90,200.90,,000,N,,
,32603,  ,261.29,261.29,,000,N,,
,32604,  ,290.68,290.68,,000,N,,
,32605,  ,231.09,231.09,,000,N,,
,32606,  ,278.60,278.60,,000,N,,
,32650,  ,400.79,400.79,,090,Y,,
,32651,  ,650.20,650.20,,090,Y,,
,32652,  ,986.17,986.17,,090,Y,,
,32653,  ,626.65,626.65,,090,Y,,
,32654,  ,699.32,699.32,,090,Y,,
,32655,  ,570.08,570.08,,090,Y,,
,32656,  ,479.30,479.30,,090,Y,,
,32657,  ,472.85,472.85,,090,Y,,
,32658,  ,430.58,430.58,,090,Y,,
,32659,  ,441.45,441.45,,090,Y,,
,32660,  ,628.06,628.06,,090,Y,,
,32661,  ,480.91,480.91,,090,Y,,
,32662,  ,538.88,538.88,,090,Y,,
,32663,  ,840.23,840.23,,090,Y,,
,32664,  ,508.48,508.48,,090,Y,,
,32665,  ,727.70,727.70,,090,Y,,
,32800,  ,561.02,561.02,,090,Y,,
,32810,  ,539.48,539.48,,090,Y,,
,32815,  ,"1,658.11","1,658.11",,090,Y,,
,32820,  ,802.78,802.78,,090,Y,,
,32850,  ,B.R.,B.R.,COE,000,N,,
,32851,  ,"1,555.45","1,555.45",COE,090,Y,,
,32852,  ,"1,722.12","1,722.12",COE,090,Y,,
,32853,  ,"1,847.73","1,847.73",COE,090,Y,,
,32854,  ,"2,023.07","2,023.07",COE,090,Y,,
,32855,  ,B.R.,B.R.,COE,000,Y,,
,32856,  ,B.R.,B.R.,COE,000,Y,,
,32900,  ,828.75,828.75,,090,Y,,
,32905,  ,800.97,800.97,,090,Y,,
,32906,  ,991.20,991.20,,090,Y,,
,32940,  ,738.37,738.37,,090,Y,,
,32960,  ,83.14,61.60,,000,N,,
,32997,  ,210.56,210.56,,000,N,,
,32998,,#,#,,000,Y,,
,32999,  ,B.R.,B.R.,,090,N,,
,33010,  ,73.47,73.47,,000,N,,
,33011,  ,73.27,73.27,,000,N,,
,33015,  ,314.23,314.23,,090,N,,
,33020,  ,527.00,527.00,,090,Y,,
,33025,  ,482.11,482.11,,090,Y,,
,33030,  ,776.21,776.21,,090,Y,,
,33031,  ,863.17,863.17,,090,Y,,
,33050,  ,603.09,603.09,,090,Y,,
,33120,  ,938.66,938.66,,090,Y,,
,33130,  ,834.99,834.99,,090,Y,,
,33140,  ,#,#,,090,Y,,
,33141,  ,#,#,,000,Y,,
,33202,,468.83,468.83,,090,N,,
,33203,,491.98,491.98,,090,N,,
,33206,  ,281.82,281.82,,090,N,,
,33207,  ,300.14,300.14,,090,N,,
,33208,  ,323.89,323.89,,090,N,,
,33210,  ,110.72,110.72,,000,N,,
,33211,  ,112.53,112.53,,000,N,,
,33212,  ,208.75,208.75,,090,N,,
,33213,  ,238.14,238.14,,090,N,,
,33214,  ,297.32,297.32,,090,N,,
,33215,  ,188.62,188.62,,090,N,,
,33216,  ,233.31,233.31,,090,N,,
,33217,  ,231.90,231.90,,090,N,,
,33218,  ,243.17,243.17,,090,N,,
,33220,  ,245.18,245.18,,090,N,,
,33222,  ,214.18,214.18,,090,N,,
,33223,  ,256.66,256.66,,090,N,,
,33224,  ,313.02,313.02,,000,N,,
,33225,  ,282.02,282.02,,000,N,,
,33226,  ,301.35,301.35,,000,N,,
,33233,  ,148.36,148.36,,090,N,,
,33234,  ,300.94,300.94,,090,N,,
,33235,  ,392.94,392.94,,090,N,,
,33236,  ,475.07,475.07,,090,N,,
,33237,  ,509.49,509.49,,090,N,,
,33238,  ,566.26,566.26,,090,N,,
,33240,  ,286.45,286.45,,090,N,,
,33241,  ,139.70,139.70,,090,N,,
,33243,  ,831.77,831.77,,090,Y,,
,33244,  ,528.41,528.41,,090,N,,
,33249,  ,561.43,561.43,,090,N,,
,33250,  ,890.75,890.75,,090,Y,,
,33251,  ,988.38,988.38,,090,Y,,
,33254,,828.55,828.55,,090,Y,,
,33255,,"1,004.89","1,004.89",,090,Y,,
,33256,,"1,193.71","1,193.71",,090,Y,,
,33257,,354.49,354.49,,000,Y,,
,33258,,398.57,398.57,,000,Y,,
,33259,,514.52,514.52,,000,Y,,
,33261,  ,983.15,983.15,,090,Y,,
,33265,,819.49,819.49,PA,090,Y,,
,33266,,"1,119.03","1,119.03",PA,090,Y,,
,33282,  ,200.70,200.70,,090,N,,
,33284,  ,144.94,144.94,,090,N,,
,33300,  ,"1,459.22","1,459.22",,090,Y,,
,33305,  ,"2,451.83","2,451.83",,090,Y,,
,33310,  ,702.54,702.54,,090,Y,,
,33315,  ,898.20,898.20,,090,Y,,
,33320,  ,643.56,643.56,,090,Y,,
,33321,  ,719.04,719.04,,090,Y,,
,33322,  ,844.65,844.65,,090,Y,,
,33330,  ,862.17,862.17,,090,Y,,
,33332,  ,846.47,846.47,,090,Y,,
,33335,  ,"1,142.58","1,142.58",,090,Y,,
,33400,  ,"1,387.76","1,387.76",,090,Y,,
,33401,  ,873.44,873.44,,090,Y,,
,33403,  ,909.07,909.07,,090,Y,,
,33404,  ,"1,068.10","1,068.10",,090,Y,,
,33405,  ,"1,395.61","1,395.61",,090,Y,,
,33406,  ,"1,746.28","1,746.28",,090,Y,,
,33410,  ,"1,546.39","1,546.39",,090,Y,,
,33411,  ,"2,034.14","2,034.14",,090,Y,,
,33412,  ,"1,499.08","1,499.08",,090,Y,,
,33413,  ,"1,965.29","1,965.29",,090,Y,,
,33414,  ,"1,316.70","1,316.70",,090,Y,,
,33415,  ,"1,224.31","1,224.31",,090,Y,,
,33416,  ,"1,231.55","1,231.55",,090,Y,,
,33417,  ,"1,014.95","1,014.95",,090,Y,,
,33420,  ,857.94,857.94,,090,N,,
,33422,  ,"1,025.22","1,025.22",,090,Y,,
,33425,  ,"1,643.61","1,643.61",,090,Y,,
,33426,  ,"1,454.19","1,454.19",,090,Y,,
,33427,  ,"1,496.67","1,496.67",,090,Y,,
,33430,  ,"1,702.60","1,702.60",,090,Y,,
,33460,  ,"1,460.63","1,460.63",,090,Y,,
,33463,  ,"1,860.21","1,860.21",,090,Y,,
,33464,  ,"1,479.56","1,479.56",,090,Y,,
,33465,  ,"1,661.73","1,661.73",,090,Y,,
,33468,  ,"1,132.51","1,132.51",,090,Y,,
,33470,  ,763.93,763.93,,090,Y,,
,33471,  ,752.46,752.46,,090,Y,,
,33472,  ,735.95,735.95,,090,Y,,
,33474,  ,"1,285.30","1,285.30",,090,Y,,
,33475,  ,"1,417.15","1,417.15",,090,Y,,
,33476,  ,915.51,915.51,,090,Y,,
,33478,  ,953.56,953.56,,090,Y,,
,33496,  ,"1,013.75","1,013.75",,090,Y,,
,33500,  ,956.98,956.98,,090,Y,,
,33501,  ,679.19,679.19,,090,Y,,
,33502,  ,771.99,771.99,,090,Y,,
,33503,  ,810.23,810.23,,090,N,,
,33504,  ,883.91,883.91,,090,Y,,
,33505,  ,"1,249.27","1,249.27",,090,Y,,
,33506,  ,"1,316.30","1,316.30",,090,Y,,
,33507,  ,"1,043.74","1,043.74",,090,Y,,
,33508,  ,9.86,9.86,,000,Y,,
,33510,  ,"1,188.48","1,188.48",,090,Y,,
,33511,  ,"1,302.01","1,302.01",,090,Y,,
,33512,  ,"1,476.13","1,476.13",,090,Y,,
,33513,  ,"1,511.96","1,511.96",,090,Y,,
,33514,  ,"1,600.94","1,600.94",,090,Y,,
,33516,  ,"1,666.76","1,666.76",,090,Y,,
,33517,  ,113.94,113.94,,000,Y,,
,33518,  ,249.61,249.61,,000,Y,,
,33519,  ,330.94,330.94,,000,Y,,
,33521,  ,398.57,398.57,,000,Y,,
,33522,  ,448.90,448.90,,000,Y,,
,33523,  ,509.49,509.49,,000,Y,,
,33530,  ,317.85,317.85,,000,Y,,
,33533,  ,"1,150.03","1,150.03",,090,Y,,
,33534,  ,"1,348.91","1,348.91",,090,Y,,
,33535,  ,"1,502.10","1,502.10",,090,Y,,
,33536,  ,"1,614.83","1,614.83",,090,Y,,
,33542,  ,"1,586.24","1,586.24",,090,Y,,
,33545,  ,"1,864.04","1,864.04",,090,Y,,
,33548,  ,#,#,,090,Y,,
,33572,  ,141.51,141.51,,000,Y,,
,33600,  ,"1,031.86","1,031.86",,090,Y,,
,33602,  ,985.97,985.97,,090,Y,,
,33606,  ,"1,081.79","1,081.79",,090,Y,,
,33608,  ,"1,090.64","1,090.64",,090,Y,,
,33610,  ,"1,068.50","1,068.50",,090,Y,,
,33611,  ,"1,188.88","1,188.88",,090,Y,,
,33612,  ,"1,197.74","1,197.74",,090,Y,,
,33615,  ,"1,212.83","1,212.83",,090,Y,,
,33617,  ,"1,298.99","1,298.99",,090,Y,,
,33619,  ,"1,651.47","1,651.47",,090,Y,,
,33620,,"1,000.06","1,000.06",,090,Y,,
,33621,,538.28,538.28,,090,Y,,
,33622,,"2,109.62","2,109.62",,090,Y,,
,33641,  ,991.81,991.81,,090,Y,,
,33645,  ,960.80,960.80,,090,Y,,
,33647,  ,"1,028.04","1,028.04",,090,Y,,
,33660,  ,"1,129.90","1,129.90",,090,Y,,
,33665,  ,"1,165.93","1,165.93",,090,Y,,
,33670,  ,"1,202.57","1,202.57",,090,Y,,
,33675,,"1,197.13","1,197.13",,090,Y,,
,33676,,"1,162.10","1,162.10",,090,Y,,
,33677,,"1,146.00","1,146.00",,090,Y,,
,33681,  ,"1,115.00","1,115.00",,090,Y,,
,33684,  ,"1,150.43","1,150.43",,090,Y,,
,33688,  ,"1,138.75","1,138.75",,090,Y,,
,33690,  ,739.37,739.37,,090,Y,,
,33692,  ,"1,000.66","1,000.66",,090,Y,,
,33694,  ,"1,191.90","1,191.90",,090,Y,,
,33697,  ,"1,269.60","1,269.60",,090,Y,,
,33702,  ,935.84,935.84,,090,Y,,
,33710,  ,"1,077.16","1,077.16",,090,Y,,
,33720,  ,933.43,933.43,,090,Y,,
,33722,  ,"1,004.08","1,004.08",,090,Y,,
,33724,,937.45,937.45,,090,Y,,
,33726,,"1,277.65","1,277.65",,090,Y,,
,33730,  ,"1,200.55","1,200.55",,090,Y,,
,33732,  ,"1,001.27","1,001.27",,090,Y,,
,33735,  ,781.65,781.65,,090,Y,,
,33736,  ,851.70,851.70,,090,Y,,
,33737,  ,781.85,781.85,,090,Y,,
,33750,  ,823.12,823.12,,090,Y,,
,33755,  ,780.64,780.64,,090,Y,,
,33762,  ,733.54,733.54,,090,Y,,
,33764,  ,786.88,786.88,,090,Y,,
,33766,  ,815.47,815.47,,090,Y,,
,33767,  ,858.95,858.95,,090,Y,,
,33768,  ,240.75,240.75,,000,Y,,
,33770,  ,"1,279.06","1,279.06",,090,Y,,
,33771,  ,"1,246.65","1,246.65",,090,Y,,
,33774,  ,"1,093.06","1,093.06",,090,Y,,
,33775,  ,"1,063.47","1,063.47",,090,Y,,
,33776,  ,"1,123.05","1,123.05",,090,Y,,
,33777,  ,"1,034.08","1,034.08",,090,Y,,
,33778,  ,"1,348.11","1,348.11",,090,Y,,
,33779,  ,"1,336.63","1,336.63",,090,Y,,
,33780,  ,"1,371.26","1,371.26",,090,Y,,
,33781,  ,"1,324.76","1,324.76",,090,Y,,
,33782,,"1,930.27","1,930.27",,090,Y,,
,33783,,"2,085.87","2,085.87",,090,Y,,
,33786,  ,"1,270.20","1,270.20",,090,Y,,
,33788,  ,858.14,858.14,,090,Y,,
,33800,  ,593.84,593.84,,090,Y,,
,33802,  ,670.13,670.13,,090,Y,,
,33803,  ,691.67,691.67,,090,Y,,
,33813,  ,778.43,778.43,,090,Y,,
,33814,  ,923.77,923.77,,090,Y,,
,33820,  ,591.62,591.62,,090,Y,,
,33822,  ,585.58,585.58,,090,Y,,
,33824,  ,721.26,721.26,,090,Y,,
,33840,  ,764.34,764.34,,090,Y,,
,33845,  ,821.51,821.51,,090,Y,,
,33851,  ,841.43,841.43,,090,Y,,
,33852,  ,844.65,844.65,,090,Y,,
,33853,  ,"1,128.89","1,128.89",,090,Y,,
,33860,  ,"1,941.74","1,941.74",,090,Y,,
,33863,  ,"1,914.36","1,914.36",,090,Y,,
,33864,,"1,960.26","1,960.26",,090,Y,,
,33870,  ,"1,533.50","1,533.50",,090,Y,,
,33875,  ,"1,209.21","1,209.21",,090,Y,,
,33877,  ,"2,191.35","2,191.35",,090,Y,,
,33880,  ,"1,115.20","1,115.20",,090,Y,,
,33881,  ,959.60,959.60,,090,Y,,
,33883,  ,696.10,696.10,,090,Y,,
,33884,  ,253.03,253.03,,000,Y,,
,33886,  ,603.30,603.30,,090,Y,,
,33889,  ,494.19,494.19,,000,Y,,
,33891,  ,609.94,609.94,,000,Y,,
,33910,  ,"1,017.37","1,017.37",,090,Y,,
,33915,  ,824.52,824.52,,090,Y,,
,33916,  ,993.21,993.21,,090,Y,,
,33917,  ,894.58,894.58,,090,Y,,
,33920,  ,"1,102.12","1,102.12",,090,Y,,
,33922,  ,840.43,840.43,,090,Y,,
,33924,  ,172.11,172.11,,000,Y,,
,33925,  ,"1,048.17","1,048.17",,090,Y,,
,33926,  ,"1,530.69","1,530.69",,090,Y,,
,33930,  ,B.R.,B.R.,COE,000,N,,
,33933,  ,B.R.,B.R.,COE,000,Y,,
,33935,  ,"2,098.75","2,098.75",COE,090,Y,,
,33940,  ,B.R.,B.R.,COE,000,N,,
,33944,  ,B.R.,B.R.,COE,000,Y,,
,33945,  ,"2,906.57","2,906.57",COE,090,Y,,
,33960,  ,596.65,596.65,,000,Y,,
,33961,  ,331.74,331.74,,000,N,,
,33967,  ,163.05,163.05,,000,N,,
,33968,  ,20.94,20.94,,000,N,,
,33970,  ,219.42,219.42,,000,Y,,
,33971,  ,434.61,434.61,,090,N,,
,33973,  ,318.46,318.46,,000,Y,,
,33974,  ,546.93,546.93,,090,N,,
,33975,  ,666.71,666.71,,000,Y,,
,33976,  ,738.97,738.97,,000,Y,,
,33977,  ,731.12,731.12,,090,Y,,
,33978,  ,811.04,811.04,,090,Y,,
,33979,  ,"1,457.61","1,457.61",,000,Y,,
,33980,  ,"2,194.37","2,194.37",,090,Y,,
,33981,,B.R.,B.R.,,000,Y,,
,33982,,B.R.,B.R.,,000,Y,,
,33983,,B.R.,B.R.,,000,Y,,
,33999,  ,B.R.,B.R.,,090,Y,,
,34001,  ,602.49,602.49,,090,Y,,
,34051,  ,598.67,598.67,,090,Y,,
,34101,  ,376.63,376.63,,090,Y,,
,34111,  ,376.63,376.63,,090,Y,,
,34151,  ,868.21,868.21,,090,Y,,
,34201,  ,636.31,636.31,,090,Y,,
,34203,  ,600.88,600.88,,090,Y,,
,34401,  ,911.29,911.29,,090,Y,,
,34421,  ,458.16,458.16,,090,Y,,
,34451,  ,917.12,917.12,,090,Y,,
,34471,  ,711.80,711.80,,090,N,,
,34490,  ,381.06,381.06,,090,N,,
,34501,  ,573.10,573.10,,090,Y,,
,34502,  ,936.85,936.85,,090,Y,,
,34510,  ,687.64,687.64,,090,Y,,
,34520,  ,631.08,631.08,,090,Y,,
,34530,  ,593.43,593.43,,090,Y,,
,34800,  ,703.34,703.34,,090,Y,,
,34802,  ,777.02,777.02,,090,Y,,
,34803,  ,802.38,802.38,,090,Y,,
,34804,  ,777.62,777.62,,090,Y,,
,34805,  ,738.57,738.57,,090,Y,,
,34806,,64.01,64.01,,000,Y,,
,34808,  ,127.02,127.02,,000,Y,,
,34812,  ,208.55,208.55,,000,Y,,
,34813,  ,147.35,147.35,,000,Y,,
,34820,  ,300.94,300.94,,000,Y,,
,34825,  ,436.62,436.62,,090,Y,,
,34826,  ,127.62,127.62,,000,Y,,
,34830,  ,"1,120.44","1,120.44",,090,Y,,
,34831,  ,"1,194.72","1,194.72",,090,Y,,
,34832,  ,"1,204.38","1,204.38",,090,Y,,
,34833,  ,378.24,378.24,,000,Y,,
,34834,  ,171.11,171.11,,000,Y,,
,34900,  ,560.22,560.22,,090,Y,,
,35001,  ,702.34,702.34,,090,Y,,
,35002,  ,720.05,720.05,,090,Y,,
,35005,  ,683.01,683.01,,090,Y,,
,35011,  ,619.40,619.40,,090,Y,,
,35013,  ,775.01,775.01,,090,Y,,
,35021,  ,734.34,734.34,,090,Y,,
,35022,  ,860.96,860.96,,090,Y,,
,35045,  ,608.13,608.13,,090,Y,,
,35081,  ,"1,091.05","1,091.05",,090,Y,,
,35082,  ,"1,360.59","1,360.59",,090,Y,,
,35091,  ,"1,123.66","1,123.66",,090,Y,,
,35092,  ,"1,619.46","1,619.46",,090,Y,,
,35102,  ,"1,178.01","1,178.01",,090,Y,,
,35103,  ,"1,395.41","1,395.41",,090,Y,,
,35111,  ,887.33,887.33,,090,Y,,
,35112,  ,"1,088.63","1,088.63",,090,Y,,
,35121,  ,"1,026.03","1,026.03",,090,Y,,
,35122,  ,"1,191.49","1,191.49",,090,Y,,
,35131,  ,869.01,869.01,,090,Y,,
,35132,  ,"1,034.08","1,034.08",,090,Y,,
,35141,  ,691.06,691.06,,090,Y,,
,35142,  ,827.75,827.75,,090,Y,,
,35151,  ,780.04,780.04,,090,Y,,
,35152,  ,891.76,891.76,,090,Y,,
,35180,  ,568.87,568.87,,090,Y,,
,35182,  ,"1,055.21","1,055.21",,090,Y,,
,35184,  ,630.27,630.27,,090,Y,,
,35188,  ,507.68,507.68,,090,Y,,
,35189,  ,"1,026.23","1,026.23",,090,Y,,
,35190,  ,464.40,$464.40,,090,Y,,
,35201,  ,579.54,$579.54,,090,Y,,
