"Colorado Medicaid Fee Schedule January 1, 2015",,,,,,,,,
"The reimbursement rates listed in this fee schedule are valid for services rendered on or after Januar  1, 2015 Please refer to the Fee Schedule Instructions on the website for an explaination of each field",,,,,,,,,
,,,,,,,,,
,,,,,,,,,
CPT or HCPCS Procedure Code,Procedure Code Modifier,Base Value,Conversion Factor,Total CO Medicaid Allowable (Base Value x Conversion Factor),Min Age,Max Age,Post Op Days,Prior Authorization Needed,
36415,,3.04,1.00,$3.04,000,999,000,No,
36416,,3.04,1.00,$3.04,000,999,000,No,
36420,,1.29,33.77,$43.56,000,1,000,No,
36425,,1.02,33.77,$34.45,001,999,000,No,
36430,,0.40,33.77,$13.51,000,999,000,No,
36440,,1.20,33.77,$40.52,000,2,000,No,
36450,,3.13,33.77,$105.70,000,1,000,No,
36455,,3.41,33.77,$115.16,001,999,000,No,
36460,,8.90,33.77,$300.55,000,999,000,No,
36468,,1.44,33.77,$48.63,000,999,000,Yes,
36470,,1.00,33.77,$33.77,000,999,010,No,
36471,,3.00,33.77,$101.31,000,999,010,No,
36475,,47.14,33.77,"$1,591.92",000,999,000,No,
36476,,9.20,33.77,$310.68,000,999,000,No,
36478,,43.41,33.77,"$1,465.96",000,999,000,No,
36479,,9.29,33.77,$313.72,000,999,000,No,
36481,,9.28,33.77,$313.39,000,999,000,No,
36500,,3.50,33.77,$118.20,000,999,000,No,
3650F,,,,Not a Benefit,,,,,
36510,,0.75,33.77,$25.33,000,1,000,No,
36511,,1.91,33.77,$64.50,000,999,000,No,
36512,,1.91,33.77,$64.50,000,999,000,No,
36513,,1.91,33.77,$64.50,000,999,000,No,
36514,,1.91,33.77,$64.50,000,999,000,No,
36515,,1.91,33.77,$64.50,000,999,000,No,
36516,,1.91,33.77,$64.50,000,999,000,No,
36522,,3.95,33.77,$133.39,000,999,000,No,
36555,,2.68,33.77,$90.50,000,4,000,No,
36556,,2.45,33.77,$82.74,005,999,000,No,
36557,,6.00,33.77,$202.62,000,4,010,No,
36558,,5.70,33.77,$192.49,005,999,010,No,
36560,,7.13,33.77,$240.78,000,4,010,No,
36561,,6.89,33.77,$232.68,005,999,010,No,
36563,,7.15,33.77,$241.46,000,999,010,No,
36565,,6.89,33.77,$232.68,000,999,010,No,
36566,,7.37,33.77,$248.88,000,999,010,No,
36568,,1.97,33.77,$66.53,000,4,000,No,
36569,,1.86,33.77,$62.81,005,999,000,No,
36570,,6.22,33.77,$210.05,000,4,010,No,
36571,,6.20,33.77,$209.37,005,999,010,No,
36575,,1.05,33.77,$35.46,000,999,000,No,
36576,,4.00,33.77,$135.08,000,999,010,No,
36578,,4.56,33.77,$153.99,000,999,010,No,
36580,,1.36,33.77,$45.93,000,999,000,No,
36581,,4.24,33.77,$143.18,000,999,010,No,
36582,,6.22,33.77,$210.05,000,999,010,No,
36583,,6.27,33.77,$211.74,000,999,010,No,
36584,,1.39,33.77,$46.94,000,999,000,No,
36585,,5.83,33.77,$196.88,000,999,010,No,
36589,,2.87,33.77,$96.92,000,999,010,No,
36590,,3.82,33.77,$129.00,000,999,010,No,
36591,,0.41,33.77,$13.85,000,999,000,No,
36592,,0.50,33.77,$16.89,000,999,000,No,
36593,,0.64,33.77,$21.61,000,999,000,No,
36595,,3.89,33.77,$131.37,000,999,000,No,
36596,,0.95,33.77,$32.08,000,999,000,No,
36597,,1.25,33.77,$42.21,000,999,000,No,
36598,,2.66,33.77,$89.83,000,999,000,No,
36600,,0.20,33.77,$6.75,000,999,000,No,
36620,,1.20,33.77,$40.52,000,999,000,No,
36625,,1.40,33.77,$47.28,000,999,000,No,
36640,,1.40,33.77,$47.28,000,999,000,No,
36660,,1.78,33.77,$60.11,000,1,000,No,
36680,,1.57,33.77,$53.02,000,999,000,No,
36800,,3.00,33.77,$101.31,000,999,000,No,
36810,,5.55,33.77,$187.42,000,999,000,No,
36815,,3.92,33.77,$132.38,000,999,000,No,
36818,,15.36,33.77,$518.71,000,999,090,No,
36819,,16.52,33.77,$557.88,000,999,090,No,
36820,,17.53,33.77,$591.99,000,999,090,No,
36821,,12.50,33.77,$422.13,000,999,090,No,
36823,,11.00,33.77,$371.47,000,999,090,No,
36825,,15.50,33.77,$523.44,000,999,090,No,
36830,,12.50,33.77,$422.13,000,999,090,No,
36831,,8.75,33.77,$295.49,000,999,090,No,
36832,,15.35,33.77,$518.37,000,999,090,No,
36833,,13.41,33.77,$452.86,000,999,090,No,
36835,,12.05,33.77,$406.93,000,999,090,No,
36838,,23.86,33.77,$805.75,000,999,090,No,
36860,,1.00,33.77,$33.77,000,999,000,No,
36861,,2.00,33.77,$67.54,000,999,000,No,
36870,,30.47,33.77,"$1,028.97",000,999,090,No,
3700F,,,,Not a Benefit,,,,,
37140,,30.00,33.77,"$1,013.10",000,999,090,No,
37145,,30.00,33.77,"$1,013.10",000,999,090,No,
37160,,30.00,33.77,"$1,013.10",000,999,090,No,
37180,,30.00,33.77,"$1,013.10",000,999,090,No,
37181,,30.00,33.77,"$1,013.10",000,999,090,No,
37182,,18.87,33.77,$637.24,000,999,000,No,
37183,,8.80,33.77,$297.18,000,999,000,No,
37184,,63.01,33.77,"$2,127.85",000,999,000,No,
37185,,20.53,33.77,$693.30,000,999,000,No,
37186,,42.57,33.77,"$1,437.59",000,999,000,No,
37187,,61.32,33.77,"$2,070.78",000,999,000,No,
37188,,53.04,33.77,"$1,791.16",000,999,000,No,
37191,,61.90,33.77,"$2,090.36",000,999,000,No,
37192,,41.44,33.77,"$1,399.43",000,999,000,No,
37193,,39.54,33.77,"$1,335.27",000,999,000,No,
37195,,6.43,33.77,$217.14,000,999,000,No,
37197,,36.67,33.77,"$1,238.35",000,999,000,No,
37200,,4.64,33.77,$156.69,000,999,000,No,
37202,,7.53,33.77,$254.29,000,999,000,No,
37204,,24.04,33.77,$811.83,000,999,000,No,
37205,,10.89,33.77,$367.76,000,999,000,No,
37206,,6.14,33.77,$207.35,000,999,000,No,
37207,,11.72,33.77,$395.78,000,999,000,No,
37208,,5.26,33.77,$177.63,000,999,000,No,
3720F,,,,Not a Benefit,,,,,
37210,,45.69,33.77,"$1,542.95",000,999,000,No,
37211,,9.26,33.77,$312.71,000,999,000,No,
37212,,8.17,33.77,$275.90,000,999,000,No,
37213,,5.71,33.77,$192.83,000,999,000,No,
37214,,3.36,33.77,$113.47,000,999,000,No,
37215,,23.10,33.77,$780.09,000,999,090,No,
37216,,22.26,33.77,$751.72,000,999,090,No,
37217,,23.36,33.77,$788.87,000,999,090,No,
37218,,11.59,33.77,$391.39,000,999,090,No,
37220,,72.19,33.77,"$2,437.86",000,999,000,No,
37221,,106.76,33.77,"$3,605.29",000,999,000,No,
37222,,20.77,33.77,$701.40,000,999,000,No,
37223,,58.83,33.77,"$1,986.69",000,999,000,No,
37224,,86.76,33.77,"$2,929.89",000,999,000,No,
37225,,245.39,33.77,"$8,286.82",000,999,000,No,
37226,,205.55,33.77,"$6,941.42",000,999,000,No,
37227,,331.81,33.77,"$11,205.22",000,999,000,No,
37228,,123.55,33.77,"$4,172.28",000,999,000,No,
37229,,243.21,33.77,"$8,213.20",000,999,000,No,
37230,,191.04,33.77,"$6,451.42",000,999,000,No,
37231,,306.76,33.77,"$10,359.29",000,999,000,No,
37232,,27.70,33.77,$935.43,000,999,000,No,
37233,,33.79,33.77,"$1,141.09",000,999,000,No,
37234,,88.46,33.77,"$2,987.29",000,999,000,No,
37235,,94.44,33.77,"$3,189.24",000,999,000,No,
37236,,65.27,33.77,"$2,204.17",000,999,000,No,
37237,,28.35,33.77,$957.38,000,999,000,No,
37238,,95.91,33.77,"$3,238.88",000,999,000,No,
37239,,47.47,33.77,"$1,603.06",000,999,000,No,
37241,,105.72,33.77,"$3,570.16",000,999,000,No,
37243,,224.87,33.77,"$7,593.86",000,999,000,No,
37244,,157.40,33.77,"$5,315.40",000,999,000,No,
37250,,2.55,33.77,$86.11,000,999,000,No,
37251,,1.59,33.77,$53.69,000,999,000,No,
3725F,,,,Not a Benefit,,,,,
37500,,15.37,33.77,$519.04,000,999,090,No,
37501,,,,Code is Manually Priced,000,999,090,No,
3751F,,,,Not a Benefit,,,,,
3752F,,,,Not a Benefit,,,,,
3753F,,,,Not a Benefit,,,,,
3754F,,,,Not a Benefit,,,,,
3755F,,,,Not a Benefit,,,,,
37565,,10.00,33.77,$337.70,000,999,090,No,
3756F,,,,Not a Benefit,,,,,
3757F,,,,Not a Benefit,,,,,
3758F,,,,Not a Benefit,,,,,
3759F,,,,Not a Benefit,,,,,
37600,,6.00,33.77,$202.62,000,999,090,No,
37605,,8.00,33.77,$270.16,000,999,090,No,
37606,,10.00,33.77,$337.70,000,999,090,No,
37607,,7.45,33.77,$251.59,000,999,090,No,
37609,,1.40,33.77,$47.28,000,999,010,No,
3760F,,,,Not a Benefit,,,,,
37615,,8.00,33.77,$270.16,000,999,090,No,
37616,,20.00,33.77,$675.40,000,999,090,No,
37617,,15.00,33.77,$506.55,000,999,090,No,
37618,,10.00,33.77,$337.70,000,999,090,No,
37619,,37.70,33.77,"$1,273.13",000,999,090,No,
3761F,,,,Not a Benefit,,,,,
3762F,,,,Not a Benefit,,,,,
3763F,,,,Not a Benefit,,,,,
37650,,7.00,33.77,$236.39,000,999,090,No,
37660,,10.00,33.77,$337.70,000,999,090,No,
37700,,4.00,33.77,$135.08,000,999,090,No,
37718,,8.45,33.77,$285.36,000,999,090,No,
37722,,9.96,33.77,$336.35,000,999,090,No,
37735,,16.53,33.77,$558.22,000,999,090,No,
37760,,16.28,33.77,$549.78,000,999,090,No,
37761,,9.81,33.77,$331.28,000,999,090,No,
37765,,9.04,33.77,$305.28,000,999,090,No,
37766,,11.00,33.77,$371.47,000,999,090,No,
37780,,2.00,33.77,$67.54,000,999,090,No,
37785,,1.20,33.77,$40.52,000,999,090,No,
37788,,25.87,33.77,$873.63,000,999,090,No,
37790,,9.53,33.77,$321.83,000,999,090,No,
37799,,,,Code is Manually Priced,000,999,090,No,
38100,,18.00,33.77,$607.86,000,999,090,No,
38101,,18.00,33.77,$607.86,000,999,090,No,
38102,,6.11,33.77,$206.33,000,999,000,No,
38115,,18.00,33.77,$607.86,000,999,090,No,
38120,,16.00,33.77,$540.32,000,999,090,No,
38129,,,,Code is Manually Priced,000,999,090,No,
38200,,2.00,33.77,$67.54,000,999,000,No,
38204,,,,Not a Benefit,,,,,
38205,,1.65,33.77,$55.72,000,999,000,No,
38206,,1.65,33.77,$55.72,000,999,000,No,
38207,,,,Not a Benefit,,,,,
38208,,,,Not a Benefit,,,,,
38209,,,,Not a Benefit,,,,,
38210,,,,Not a Benefit,,,,,
38211,,,,Not a Benefit,,,,,
38212,,,,Not a Benefit,,,,,
38213,,,,Not a Benefit,,,,,
38214,,,,Not a Benefit,,,,,
38215,,,,Not a Benefit,,,,,
38220,,4.62,33.77,$156.02,000,999,000,No,
38221,,4.94,33.77,$166.82,000,999,000,No,
38230,,12.85,33.77,$433.94,000,999,010,No,
38240,,10.23,33.77,$345.47,000,999,000,No,
38241,,10.24,33.77,$345.80,000,999,000,No,
38242,,9.81,33.77,$331.28,000,999,000,No,
38243,,2.68,33.77,$90.50,000,999,000,No,
38300,,1.00,33.77,$33.77,000,999,010,No,
38305,,2.00,33.77,$67.54,000,999,090,No,
38308,,5.00,33.77,$168.85,000,999,090,No,
38380,,5.00,33.77,$168.85,000,999,090,No,
38381,,14.00,33.77,$472.78,000,999,090,No,
38382,,11.99,33.77,$404.90,000,999,090,No,
38500,,1.40,33.77,$47.28,000,999,010,No,
38505,,1.89,33.77,$63.83,000,999,000,No,
38510,,9.87,33.77,$333.31,000,999,010,No,
38520,,5.00,33.77,$168.85,000,999,090,No,
38525,,8.00,33.77,$270.16,000,999,090,No,
38530,,7.00,33.77,$236.39,000,999,090,No,
38542,,3.40,33.77,$114.82,000,999,090,No,
38550,,6.00,33.77,$202.62,000,999,090,No,
38555,,10.00,33.77,$337.70,000,999,090,No,
38562,,14.00,33.77,$472.78,000,999,090,No,
38564,,17.23,33.77,$581.86,000,999,090,No,
38570,,12.60,33.77,$425.50,000,999,010,No,
38571,,16.39,33.77,$553.49,000,999,010,No,
38572,,19.05,33.77,$643.32,000,999,010,No,
38589,,,,Code is Manually Priced,000,999,010,No,
38700,,12.00,33.77,$405.24,000,999,090,No,
38720,,24.00,33.77,$810.48,000,999,090,No,
38724,,24.00,33.77,$810.48,000,999,090,No,
38740,,8.00,33.77,$270.16,000,999,090,No,
38745,,14.00,33.77,$472.78,000,999,090,No,
38746,,5.60,33.77,$189.11,000,999,000,No,
38747,,6.23,33.77,$210.39,000,999,000,No,
38760,,8.00,33.77,$270.16,000,999,090,No,
38765,,16.00,33.77,$540.32,000,999,090,No,
38770,,16.00,33.77,$540.32,000,999,090,No,
38780,,26.00,33.77,$878.02,000,999,090,No,
38790,,2.11,33.77,$71.25,000,999,000,No,
38792,,1.02,33.77,$34.45,000,999,000,No,
38794,,,,Not a Benefit,,,,,
38900,,3.04,33.77,$102.66,000,999,000,No,
38999,,,,Code is Manually Priced,000,999,090,No,
39000,,12.44,33.77,$420.10,000,999,090,No,
39010,,12.00,33.77,$405.24,000,999,090,No,
39200,,18.00,33.77,$607.86,000,999,090,No,
39220,,18.00,33.77,$607.86,000,999,090,No,
39400,,5.00,33.77,$168.85,000,999,010,No,
39499,,,,Code is Manually Priced,000,999,090,No,
39501,,17.66,33.77,$596.38,000,999,090,No,
39503,,22.00,33.77,$742.94,000,999,090,No,
39540,,19.00,33.77,$641.63,000,999,090,No,
39541,,19.00,33.77,$641.63,000,999,090,No,
39545,,12.00,33.77,$405.24,000,999,090,No,
39560,,17.53,33.77,$591.99,000,999,090,No,
39561,,24.03,33.77,$811.49,000,999,090,No,
39599,,,,Code is Manually Priced,000,999,090,No,
4000F,,,,Not a Benefit,,,,,
4001F,,,,Not a Benefit,,,,,
4003F,,,,Not a Benefit,,,,,
4004F,,,,Not a Benefit,,,,,
4005F,,,,Not a Benefit,,,,,
4008F,,,,Not a Benefit,,,,,
4010F,,,,Not a Benefit,,,,,
4011F,,,,Not a Benefit,,,,,
4012F,,,,Not a Benefit,,,,,
4013F,,,,Not a Benefit,,,,,
4014F,,,,Not a Benefit,,,,,
4015F,,,,Not a Benefit,,,,,
4016F,,,,Not a Benefit,,,,,
4017F,,,,Not a Benefit,,,,,
4018F,,,,Not a Benefit,,,,,
4019F,,,,Not a Benefit,,,,,
4025F,,,,Not a Benefit,,,,,
4030F,,,,Not a Benefit,,,,,
4033F,,,,Not a Benefit,,,,,
4035F,,,,Not a Benefit,,,,,
4037F,,,,Not a Benefit,,,,,
4040F,,,,Not a Benefit,,,,,
4041F,,,,Not a Benefit,,,,,
4042F,,,,Not a Benefit,,,,,
4043F,,,,Not a Benefit,,,,,
4044F,,,,Not a Benefit,,,,,
4045F,,,,Not a Benefit,,,,,
4046F,,,,Not a Benefit,,,,,
4047F,,,,Not a Benefit,,,,,
4048F,,,,Not a Benefit,,,,,
40490,,0.80,33.77,$27.02,000,999,000,No,
4049F,,,,Not a Benefit,,,,,
40500,,8.00,33.77,$270.16,000,999,090,No,
4050F,,,,Not a Benefit,,,,,
40510,,7.00,33.77,$236.39,000,999,090,No,
4051F,,,,Not a Benefit,,,,,
40520,,6.00,33.77,$202.62,000,999,090,No,
40525,,13.72,33.77,$463.32,000,999,090,No,
40527,,16.20,33.77,$547.07,000,999,090,No,
4052F,,,,Not a Benefit,,,,,
40530,,7.00,33.77,$236.39,000,999,090,No,
4053F,,,,Not a Benefit,,,,,
4054F,,,,Not a Benefit,,,,,
4055F,,,,Not a Benefit,,,,,
4056F,,,,Not a Benefit,,,,,
4058F,,,,Not a Benefit,,,,,
4060F,,,,Not a Benefit,,,,,
4062F,,,,Not a Benefit,,,,,
4063F,,,,Not a Benefit,,,,,
4064F,,,,Not a Benefit,,,,,
40650,,3.00,33.77,$101.31,000,999,090,No,
40652,,4.00,33.77,$135.08,000,999,090,No,
40654,,6.00,33.77,$202.62,000,999,090,No,
4065F,,,,Not a Benefit,,,,,
4066F,,,,Not a Benefit,,,,,
4067F,,,,Not a Benefit,,,,,
40700,,16.00,33.77,$540.32,000,999,090,No,
40701,,24.00,33.77,$810.48,000,999,090,No,
40702,,14.00,33.77,$472.78,000,999,090,No,
4070F,,,,Not a Benefit,,,,,
40720,,16.00,33.77,$540.32,000,999,090,No,
4073F,,,,Not a Benefit,,,,,
4075F,,,,Not a Benefit,,,,,
40761,,26.40,33.77,$891.53,000,999,090,No,
4077F,,,,Not a Benefit,,,,,
40799,,,,Code is Manually Priced,000,999,090,No,
4079F,,,,Not a Benefit,,,,,
40800,,0.80,33.77,$27.02,000,999,010,No,
40801,,1.50,33.77,$50.66,000,999,010,No,
40804,,0.80,33.77,$27.02,000,999,010,No,
40805,,1.50,33.77,$50.66,000,999,010,No,
40806,,0.50,33.77,$16.89,000,999,000,No,
40808,,0.80,33.77,$27.02,000,999,010,No,
40810,,0.60,33.77,$20.26,000,999,010,No,
40812,,1.50,33.77,$50.66,000,999,010,No,
40814,,2.00,33.77,$67.54,000,999,090,No,
40816,,3.00,33.77,$101.31,000,999,090,No,
40818,,2.00,33.77,$67.54,000,999,090,No,
40819,,4.65,33.77,$157.03,000,999,090,No,
40820,,0.50,33.77,$16.89,000,999,010,No,
40830,,1.20,33.77,$40.52,000,999,010,No,
40831,,2.00,33.77,$67.54,000,999,010,No,
40840,,12.30,33.77,$415.37,000,999,090,No,
40842,,13.81,33.77,$466.36,000,999,090,No,
40843,,18.01,33.77,$608.20,000,999,090,No,
40844,,23.89,33.77,$806.77,000,999,090,No,
40845,,14.00,33.77,$472.78,000,999,090,No,
4084F,,,,Not a Benefit,,,,,
4086F,,,,Not a Benefit,,,,,
40899,,,,Code is Manually Priced,000,999,090,No,
4090F,,,,Not a Benefit,,,,,
4095F,,,,Not a Benefit,,,,,
41000,,1.00,33.77,$33.77,000,999,010,No,
41005,,1.00,33.77,$33.77,000,999,010,No,
41006,,1.00,33.77,$33.77,000,999,090,No,
41007,,1.00,33.77,$33.77,000,999,090,No,
41008,,1.00,33.77,$33.77,000,999,090,No,
41009,,1.00,33.77,$33.77,000,999,090,No,
4100F,,,,Not a Benefit,,,,,
41010,,2.13,33.77,$71.93,000,999,010,No,
41015,,0.80,33.77,$27.02,000,999,090,No,
41016,,0.80,33.77,$27.02,000,999,090,No,
41017,,0.80,33.77,$27.02,000,999,090,No,
41018,,0.80,33.77,$27.02,000,999,090,No,
41019,,8.41,33.77,$284.01,000,999,000,No,
41100,,0.80,33.77,$27.02,000,999,010,No,
41105,,1.10,33.77,$37.15,000,999,010,No,
41108,,0.60,33.77,$20.26,000,999,010,No,
4110F,,,,Not a Benefit,,,,,
41110,,0.80,33.77,$27.02,000,999,010,No,
41112,,1.40,33.77,$47.28,000,999,090,No,
41113,,1.40,33.77,$47.28,000,999,090,No,
41114,,16.00,33.77,$540.32,000,999,090,No,
41115,,3.42,33.77,$115.49,000,999,010,No,
41116,,1.40,33.77,$47.28,000,999,090,No,
41120,,9.00,33.77,$303.93,000,999,090,No,
41130,,11.00,33.77,$371.47,000,999,090,No,
41135,,26.00,33.77,$878.02,000,999,090,No,
41140,,17.00,33.77,$574.09,000,999,090,No,
41145,,28.00,33.77,$945.56,000,999,090,No,
41150,,22.00,33.77,$742.94,000,999,090,No,
41153,,23.00,33.77,$776.71,000,999,090,No,
41155,,30.00,33.77,"$1,013.10",000,999,090,No,
4115F,,,,Not a Benefit,,,,,
4120F,,,,Not a Benefit,,,,,
4124F,,,,Not a Benefit,,,,,
41250,,1.20,33.77,$40.52,000,999,010,No,
41251,,1.60,33.77,$54.03,000,999,010,No,
41252,,3.00,33.77,$101.31,000,999,010,No,
4130F,,,,Not a Benefit,,,,,
4131F,,,,Not a Benefit,,,,,
4132F,,,,Not a Benefit,,,,,
4133F,,,,Not a Benefit,,,,,
4134F,,,,Not a Benefit,,,,,
4135F,,,,Not a Benefit,,,,,
4136F,,,,Not a Benefit,,,,,
4140F,,,,Not a Benefit,,,,,
4144F,,,,Not a Benefit,,,,,
4148F,,,,Not a Benefit,,,,,
4149F,,,,Not a Benefit,,,,,
41500,,5.00,33.77,$168.85,000,999,090,No,
4150F,,,,Not a Benefit,,,,,
41510,,10.00,33.77,$337.70,000,999,090,No,
41512,,12.07,33.77,$407.60,000,999,090,No,
4151F,,,,Not a Benefit,,,,,
41520,,6.96,33.77,$235.04,000,999,090,No,
41530,,60.32,33.77,"$2,037.01",000,999,000,No,
4153F,,,,Not a Benefit,,,,,
4155F,,,,Not a Benefit,,,,,
4157F,,,,Not a Benefit,,,,,
4158F,,,,Not a Benefit,,,,,
41599,,,,Code is Manually Priced,000,999,090,No,
4159F,,,,Not a Benefit,,,,,
4163F,,,,Not a Benefit,,,,,
4164F,,,,Not a Benefit,,,,,
4165F,,,,Not a Benefit,,,,,
4167F,,,,Not a Benefit,,,,,
4168F,,,,Not a Benefit,,,,,
4169F,,,,Not a Benefit,,,,,
4171F,,,,Not a Benefit,,,,,
4172F,,,,Not a Benefit,,,,,
4174F,,,,Not a Benefit,,,,,
4175F,,,,Not a Benefit,,,,,
4176F,,,,Not a Benefit,,,,,
4177F,,,,Not a Benefit,,,,,
4178F,,,,Not a Benefit,,,,,
4179F,,,,Not a Benefit,,,,,
41800,,0.90,33.77,$30.39,000,999,010,No,
41805,,0.80,33.77,$27.02,000,999,010,No,
41806,,1.00,33.77,$33.77,000,999,010,No,
4180F,,,,Not a Benefit,,,,,
4181F,,,,Not a Benefit,,,,,
41820,,5.30,33.77,$178.98,000,999,000,No,
41821,,1.57,33.77,$53.02,000,999,000,No,
41822,,4.90,33.77,$165.47,000,999,010,yes,
41823,,8.47,33.77,$286.03,000,999,090,No,
41825,,2.50,33.77,$84.43,000,999,010,No,
41826,,3.00,33.77,$101.31,000,999,010,No,
41827,,3.50,33.77,$118.20,000,999,090,No,
41828,,5.22,33.77,$176.28,000,999,010,No,
4182F,,,,Not a Benefit,,,,,
41830,,7.77,33.77,$262.39,000,999,010,No,
41850,,0.60,33.77,$20.26,000,999,000,No,
4185F,,,,Not a Benefit,,,,,
4186F,,,,Not a Benefit,,,,,
41870,,7.49,33.77,$252.94,000,999,000,yes,
41872,,6.19,33.77,$209.04,000,999,090,yes,
41874,,7.39,33.77,$249.56,000,999,090,yes,
4187F,,,,Not a Benefit,,,,,
4188F,,,,Not a Benefit,,,,,
41899,,,,Code is Manually Priced,000,999,090,No,
4189F,,,,Not a Benefit,,,,,
4190F,,,,Not a Benefit,,,,,
4191F,,,,Not a Benefit,,,,,
4192F,,,,Not a Benefit,,,,,
4193F,,,,Not a Benefit,,,,,
4194F,,,,Not a Benefit,,,,,
4195F,,,,Not a Benefit,,,,,
4196F,,,,Not a Benefit,,,,,
42000,,0.90,33.77,$30.39,000,999,010,No,
4200F,,,,Not a Benefit,,,,,
4201F,,,,Not a Benefit,,,,,
42100,,0.60,33.77,$20.26,000,999,010,No,
42104,,0.80,33.77,$27.02,000,999,010,No,
42106,,1.40,33.77,$47.28,000,999,010,No,
42107,,10.98,33.77,$370.79,000,999,090,No,
4210F,,,,Not a Benefit,,,,,
42120,,18.00,33.77,$607.86,000,999,090,No,
42140,,1.00,33.77,$33.77,000,999,090,No,
42145,,11.00,33.77,$371.47,000,999,090,No,
42160,,0.60,33.77,$20.26,000,999,010,No,
42180,,1.60,33.77,$54.03,000,999,010,No,
42182,,3.00,33.77,$101.31,000,999,010,No,
42200,,21.99,33.77,$742.60,000,999,090,No,
42205,,19.00,33.77,$641.63,000,999,090,No,
4220F,,,,Not a Benefit,,,,,
42210,,22.00,33.77,$742.94,000,999,090,No,
42215,,16.00,33.77,$540.32,000,999,090,No,
4221F,,,,Not a Benefit,,,,,
42220,,17.00,33.77,$574.09,000,999,090,No,
42225,,17.00,33.77,$574.09,000,999,090,No,
42226,,23.05,33.77,$778.40,000,999,090,No,
42227,,22.41,33.77,$756.79,000,999,090,No,
42235,,5.00,33.77,$168.85,000,999,090,No,
42260,,6.00,33.77,$202.62,000,999,090,No,
42280,,0.80,33.77,$27.02,000,999,010,No,
42281,,0.40,33.77,$13.51,000,999,010,No,
42299,,,,Code is Manually Priced,000,999,090,No,
42300,,2.00,33.77,$67.54,000,999,010,No,
42305,,3.00,33.77,$101.31,000,999,090,No,
4230F,,,,Not a Benefit,,,,,
42310,,1.30,33.77,$43.90,000,999,010,No,
42320,,2.00,33.77,$67.54,000,999,010,No,
42330,,1.00,33.77,$33.77,000,999,010,No,
42335,,2.40,33.77,$81.05,000,999,090,No,
42340,,5.00,33.77,$168.85,000,999,090,No,
42400,,1.30,33.77,$43.90,000,999,000,No,
42405,,2.50,33.77,$84.43,000,999,010,No,
42408,,3.00,33.77,$101.31,000,999,090,No,
42409,,3.00,33.77,$101.31,000,999,090,No,
4240F,,,,Not a Benefit,,,,,
42410,,6.00,33.77,$202.62,000,999,090,No,
42415,,25.00,33.77,$844.25,000,999,090,No,
42420,,28.00,33.77,$945.56,000,999,090,No,
42425,,12.00,33.77,$405.24,000,999,090,No,
42426,,34.38,33.77,"$1,161.01",000,999,090,No,
4242F,,,,Not a Benefit,,,,,
42440,,12.00,33.77,$405.24,000,999,090,No,
42450,,10.99,33.77,$371.13,000,999,090,No,
4245F,,,,Not a Benefit,,,,,
4248F,,,,Not a Benefit,,,,,
42500,,7.00,33.77,$236.39,000,999,090,No,
42505,,11.00,33.77,$371.47,000,999,090,No,
42507,,13.00,33.77,$439.01,000,999,090,No,
42508,,13.00,33.77,$439.01,000,999,090,No,
42509,,22.00,33.77,$742.94,000,999,090,No,
4250F,,,,Not a Benefit,,,,,
42510,,13.00,33.77,$439.01,000,999,090,No,
42550,,0.90,33.77,$30.39,000,999,000,No,
4255F,,,,Not a Benefit,,,,,
4256F,,,,Not a Benefit,,,,,
42600,,10.00,33.77,$337.70,000,999,090,No,
4260F,,,,Not a Benefit,,,,,
4261F,,,,Not a Benefit,,,,,
42650,,0.50,33.77,$16.89,000,999,000,No,
4265F,,,,Not a Benefit,,,,,
42660,,0.50,33.77,$16.89,000,999,000,No,
42665,,1.00,33.77,$33.77,000,999,090,No,
4266F,,,,Not a Benefit,,,,,
4267F,,,,Not a Benefit,,,,,
4268F,,,,Not a Benefit,,,,,
42699,,,,Code is Manually Priced,000,999,090,No,
4269F,,,,Not a Benefit,,,,,
42700,,1.20,33.77,$40.52,000,999,010,No,
4270F,,,,Not a Benefit,,,,,
4271F,,,,Not a Benefit,,,,,
42720,,2.40,33.77,$81.05,000,999,010,No,
42725,,5.00,33.77,$168.85,000,999,090,No,
4274F,,,,Not a Benefit,,,,,
4279F,,,,Not a Benefit,,,,,
42800,,0.80,33.77,$27.02,000,999,010,No,
42802,,1.40,33.77,$47.28,000,999,010,No,
42804,,1.00,33.77,$33.77,000,999,010,No,
42806,,1.00,33.77,$33.77,000,999,010,No,
42808,,3.00,33.77,$101.31,000,999,010,No,
42809,,1.00,33.77,$33.77,000,999,010,No,
4280F,,,,Not a Benefit,,,,,
42810,,3.00,33.77,$101.31,000,999,090,No,
42815,,9.80,33.77,$330.95,000,999,090,No,
42820,,5.50,33.77,$185.74,000,12,090,No,
42821,,6.00,33.77,$202.62,012,999,090,No,
42825,,5.00,33.77,$168.85,000,11,090,No,
42826,,6.00,33.77,$202.62,012,999,090,No,
42830,,3.00,33.77,$101.31,000,11,090,No,
42831,,3.00,33.77,$101.31,012,999,090,No,
42835,,3.00,33.77,$101.31,000,11,090,No,
42836,,3.00,33.77,$101.31,012,999,090,No,
42842,,15.00,33.77,$506.55,000,999,090,No,
42844,,18.00,33.77,$607.86,000,999,090,No,
42845,,18.00,33.77,$607.86,000,999,090,No,
42860,,2.80,33.77,$94.56,000,999,090,No,
